5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,3894,1788.7,0,2461.5,3031.6,3186.7,3227.6,3227.6,3604.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,3894,2461.5,2461.5,0,3031.6,3186.7,3227.6,3227.6,3604.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,3894,3031.6,3031.6,3031.6,0,3186.7,3227.6,3227.6,3604.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,3894,3186.7,3186.7,3186.7,3186.7,0,3227.6,3227.6,3604.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,3894,3227.6,3227.6,3227.6,3227.6,3227.6,0,3148.2,3604.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,3894,3227.6,3227.6,3227.6,3227.6,3227.6,3148.2,0,3604.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,3894,3604.9,3604.9,3604.9,3604.9,3604.9,3604.9,3604.9,0,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,0,2050.3,2050.3,3051,3051,4121.2,4644.3,4644.3,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,2050.3,0,1614.6,3051,3051,4121.2,4644.3,4644.3,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,2050.3,1614.6,0,3051,3051,4121.2,4644.3,4644.3,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,5406.8,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,4715.9,3051,3051,3051,0,0,4121.2,4644.3,4644.3,7691.6,7691.6,7691.6,10797,14566,22038,26460,26460,26460,30454,30454,30454,30454,30454,30454,30454,30454,30454,39121,39121,87195,87195,87195,94426,1.7731e+05,1.7731e+05,1.7731e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,2.8981e+05,5.4902e+05,6.969e+05,6.969e+05,7.7607e+05,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.5304e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,1.9399e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.6743e+06,2.7296e+06,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,7.6701e+07,1.8063e+10
